seqID	BLAST_segment	HMMER_segment	GenBank_segment
KJ126824	3	4	4
KJ126825	4	-	4
KJ126827	2	6	6
KJ126829	11	6	6
KJ126830	6	6	6
KJ126832	4	9	9
KJ126833	9	9	9
KJ126834	8	9	9
KJ126835	9	9	9
KJ135126	11	9	NULL
KJ135128	6	9	NULL
KJ135129	8	9	NULL
KJ135130	2	9	NULL
KJ135131	1	9	NULL
KJ135133	9	9	NULL
KJ135134	8	9	NULL
KJ135135	9	9	NULL
KJ135136	8	9	NULL
KJ135137	9	9	NULL
KJ135140	9	9	NULL
KJ135141	4	9	NULL
KJ135143	9	9	NULL
KJ135145	9	9	NULL
KJ135146	1	9	NULL
KJ135147	9	9	NULL
KJ135149	7	9	NULL
KJ135150	1	9	NULL
KJ135152	8	9	NULL
KJ135153	1	9	NULL
KJ135154	7	9	NULL
KJ135155	9	9	NULL
KJ135156	7	9	NULL
KJ135157	9	9	NULL
KJ135158	1	9	NULL
KJ135159	9	9	NULL
KJ135160	9	9	NULL
KJ135161	6	9	NULL
KJ135162	10	9	NULL
KJ135163	9	9	NULL
KJ135164	3	9	NULL
KJ135165	8	9	NULL
KJ135167	8	9	NULL
KJ135168	9	9	NULL
KJ135171	4	9	NULL
KJ135172	9	9	NULL
KJ135179	4	4	NULL
KJ135182	7	4	NULL
KJ135184	4	4	NULL
KJ135185	3	4	NULL
KJ135187	2	4	NULL
KJ135188	3	4	NULL
KJ135189	4	4	NULL
KJ135193	4	4	NULL
KJ135195	4	4	NULL
KJ135196	2	4	NULL
KJ135197	5	-	NULL
KJ135198	5	-	NULL
KJ135199	10	-	NULL
KJ135201	8	-	NULL
KJ135204	1	-	NULL
KJ135206	1	-	NULL
KJ135207	4	-	NULL
KJ135208	3	-	NULL
KJ135209	7	-	NULL
KJ135210	2	-	NULL
KJ135213	7	-	NULL
KJ135214	2	-	NULL
KJ135215	5	-	NULL
KJ135216	2	-	NULL
KJ135217	4	-	NULL
KJ135219	8	-	NULL
KJ135220	4	-	NULL
KJ162412	6	6	NULL
KJ162413	5	6	NULL
KJ162414	11	6	NULL
KJ162415	10	10	NULL
KJ162416	11	10	NULL
KJ162417	4	10	NULL
KJ162420	9	9	NULL
KJ162421	4	4	NULL
KJ162422	4	4	NULL
KJ162423	4	4	NULL
KJ173764	9	9	NULL
KJ173765	3	9	NULL
KJ173766	9	9	NULL
KJ173767	9	9	NULL
KJ187594	5	5	5
KJ187595	8	8	8
KJ187596	7	7	7
KJ187597	10	10	10
KJ187598	11	11	11
KJ187599	1	1	1
KJ187600	2	2	2
KJ187601	3	3	3
KJ187602	4	3	4
KJ187603	6	6	6
KJ187604	9	9	9
KJ206622	10	10	NULL
KJ206623	3	10	NULL
KJ206624	3	10	NULL
KJ206625	10	10	NULL
KJ206626	2	10	NULL
KJ206627	11	10	NULL
KJ206628	9	10	NULL
KJ206629	10	10	NULL
KJ394459	8	6	NULL
KJ394460	11	6	NULL
KJ394461	5	6	NULL
KJ394462	6	6	NULL
KJ394465	4	6	NULL
KJ394466	8	6	NULL
KJ394468	6	6	NULL
KJ411432	1	1	NULL
KJ411433	2	2	NULL
KJ411434	3	3	NULL
KJ411435	4	3	NULL
KJ411436	5	5	NULL
KJ411437	6	6	NULL
KJ411438	7	7	NULL
KJ411439	8	8	NULL
KJ411440	9	9	NULL
KJ411441	10	10	NULL
KJ411442	11	11	NULL
KJ412515	5	-	5
KJ412516	8	8	8
KJ412517	7	7	7
KJ412518	3	10	10
KJ412519	10	11	11
KJ412520	1	1	1
KJ412521	2	2	2
KJ412522	3	3	3
KJ412523	4	4	4
KJ412524	6	6	6
KJ412525	9	9	9
KJ412526	5	-	5
KJ412527	8	8	8
KJ412528	7	7	7
KJ412529	10	10	10
KJ412530	11	11	11
KJ412531	1	1	1
KJ412532	2	2	2
KJ412533	3	3	3
KJ412534	4	4	4
KJ412535	6	6	6
KJ412536	9	9	9
KJ412537	5	5	5
KJ412538	8	8	8
KJ412539	7	7	7
KJ412540	10	10	10
KJ412541	11	11	11
KJ412542	1	1	1
KJ412543	2	2	2
KJ412544	3	3	3
KJ412545	4	3	4
KJ412546	6	6	6
KJ412547	9	9	9
KJ412548	5	-	5
KJ412549	8	8	8
KJ412550	7	7	7
KJ412551	10	10	10
KJ412552	11	11	11
KJ412553	1	1	1
KJ412554	2	2	2
KJ412555	3	3	3
KJ412556	4	4	4
KJ412557	6	6	6
KJ412558	9	9	9
KJ412559	5	-	5
KJ412560	8	8	8
KJ412561	7	7	7
KJ412562	10	10	10
KJ412563	11	11	11
KJ412564	1	1	1
KJ412565	2	2	2
KJ412566	3	3	3
KJ412567	4	4	4
KJ412568	6	6	6
KJ412569	9	9	9
KJ412570	5	-	5
KJ412571	8	8	8
KJ412572	7	7	7
KJ412573	10	10	10
KJ412574	11	11	11
KJ412575	1	1	1
KJ412576	2	2	2
KJ412577	3	3	3
KJ412578	4	4	4
KJ412579	6	6	6
KJ412580	9	9	9
KJ412581	5	-	5
KJ412582	8	8	8
KJ412583	7	7	7
KJ412584	10	10	10
KJ412585	11	11	11
KJ412586	1	1	1
KJ412587	2	2	2
KJ412588	3	3	3
KJ412589	4	4	4
KJ412590	6	6	6
KJ412591	8	9	9
KJ412592	9	9	9
KJ412593	5	-	5
KJ412594	8	8	8
KJ412595	7	7	7
KJ412596	10	10	10
KJ412597	11	11	11
KJ412598	1	1	1
KJ412599	2	2	2
KJ412600	3	3	3
KJ412601	4	4	4
KJ412602	6	6	6
KJ412603	9	9	9
KJ412604	5	-	5
KJ412605	8	8	8
KJ412606	7	7	7
KJ412607	10	10	10
KJ412608	11	11	11
KJ412609	1	1	1
KJ412610	2	2	2
KJ412611	3	3	3
KJ412612	4	4	4
KJ412613	6	6	6
KJ412614	9	9	9
KJ412615	5	-	5
KJ412616	8	8	8
KJ412617	7	7	7
KJ412618	10	10	10
KJ412619	11	11	11
KJ412620	1	1	1
KJ412621	2	2	2
KJ412622	3	3	3
KJ412623	4	3	4
KJ412624	6	6	6
KJ412625	9	9	9
KJ412626	5	-	5
KJ412627	8	8	8
KJ412628	7	7	7
KJ412629	10	10	10
KJ412630	11	11	11
KJ412631	1	1	1
KJ412632	2	2	2
KJ412633	3	3	3
KJ412634	4	4	4
KJ412635	6	6	6
KJ412636	9	9	9
KJ412637	5	-	5
KJ412638	8	8	8
KJ412639	7	7	7
KJ412640	10	10	10
KJ412641	11	11	11
KJ412642	1	1	1
KJ412643	1	1	1
KJ412644	2	2	2
KJ412645	3	3	3
KJ412646	4	3	3
KJ412647	4	4	4
KJ412648	6	6	6
KJ412649	9	9	9
KJ412650	5	-	5
KJ412651	8	8	8
KJ412652	7	7	7
KJ412653	10	10	10
KJ412654	11	11	11
KJ412655	1	1	1
KJ412656	2	2	2
KJ412657	3	3	3
KJ412658	4	4	4
KJ412659	6	6	6
KJ412660	9	9	9
KJ412661	5	-	5
KJ412662	8	8	8
KJ412663	7	7	7
KJ412664	10	10	10
KJ412665	11	11	11
KJ412666	1	1	1
KJ412667	2	2	2
KJ412668	3	3	3
KJ412669	4	4	4
KJ412670	6	6	6
KJ412671	9	9	9
KJ412672	5	-	5
KJ412673	8	8	8
KJ412674	7	7	7
KJ412675	10	10	10
KJ412676	11	11	11
KJ412677	1	1	1
KJ412678	2	2	2
KJ412679	3	3	3
KJ412680	4	3	4
KJ412681	6	6	6
KJ412682	9	9	9
KJ412683	5	5	5
KJ412684	8	8	8
KJ412685	7	7	7
KJ412686	10	10	10
KJ412687	11	11	11
KJ412688	1	1	1
KJ412689	2	2	2
KJ412690	3	3	3
KJ412691	4	4	4
KJ412692	6	6	6
KJ412693	9	9	9
KJ412694	5	-	5
KJ412695	8	8	8
KJ412696	7	7	7
KJ412697	10	10	10
KJ412698	11	11	11
KJ412699	1	1	1
KJ412700	2	2	2
KJ412701	3	3	3
KJ412702	4	4	4
KJ412703	6	6	6
KJ412704	9	9	9
KJ412705	5	-	5
KJ412706	8	8	8
KJ412707	7	7	7
KJ412708	10	10	10
KJ412709	11	11	11
KJ412710	1	1	1
KJ412711	2	2	2
KJ412712	3	3	3
KJ412713	4	4	4
KJ412714	6	6	6
KJ412715	9	9	9
KJ412716	5	-	5
KJ412717	8	8	8
KJ412718	7	7	7
KJ412719	10	10	10
KJ412720	11	11	11
KJ412721	1	1	1
KJ412722	2	2	2
KJ412723	3	3	3
KJ412724	4	3	4
KJ412725	6	6	6
KJ412726	9	9	9
KJ412727	5	-	5
KJ412728	8	8	8
KJ412729	7	7	7
KJ412730	10	10	10
KJ412731	11	11	11
KJ412732	1	1	1
KJ412733	2	2	2
KJ412734	3	3	3
KJ412735	4	4	4
KJ412736	6	6	6
KJ412737	9	9	9
KJ412738	5	5	5
KJ412739	8	8	8
KJ412740	7	7	7
KJ412741	10	10	10
KJ412742	11	11	11
KJ412743	1	1	1
KJ412744	2	2	2
KJ412745	3	3	3
KJ412746	4	4	4
KJ412747	6	6	6
KJ412748	8	9	9
KJ412749	9	9	9
KJ412750	5	-	5
KJ412751	8	8	8
KJ412752	7	7	7
KJ412753	10	10	10
KJ412754	11	11	11
KJ412755	2	2	2
KJ412756	3	3	3
KJ412757	6	6	6
KJ412758	9	9	9
KJ412759	5	-	5
KJ412760	8	8	8
KJ412761	7	7	7
KJ412762	10	10	10
KJ412763	11	11	11
KJ412764	1	1	1
KJ412765	2	2	2
KJ412766	3	3	3
KJ412767	4	4	4
KJ412768	6	6	6
KJ412769	9	9	9
KJ412770	5	5	5
KJ412771	8	8	8
KJ412772	7	7	7
KJ412773	10	10	10
KJ412774	11	11	11
KJ412775	1	1	1
KJ412776	2	2	2
KJ412777	3	3	3
KJ412778	4	3	4
KJ412779	6	6	6
KJ412780	9	9	9
KJ412781	5	-	5
KJ412782	8	8	8
KJ412783	7	7	7
KJ412784	10	10	10
KJ412785	11	11	11
KJ412786	1	1	1
KJ412787	2	2	2
KJ412788	3	3	3
KJ412789	4	4	4
KJ412790	6	6	6
KJ412791	9	9	9
KJ412792	5	-	5
KJ412793	8	8	8
KJ412794	7	7	7
KJ412795	10	10	10
KJ412796	11	11	11
KJ412797	1	1	1
KJ412798	2	2	2
KJ412799	3	3	3
KJ412800	4	3	4
KJ412801	6	6	6
KJ412802	9	9	9
KJ412803	5	-	5
KJ412804	8	8	8
KJ412805	7	7	7
KJ412806	10	10	10
KJ412807	11	11	11
KJ412808	1	1	1
KJ412809	2	2	2
KJ412810	3	3	3
KJ412811	4	3	4
KJ412812	6	6	6
KJ412813	9	9	9
KJ412814	5	-	5
KJ412815	8	8	8
KJ412816	7	7	7
KJ412817	10	10	10
KJ412818	11	11	11
KJ412819	1	1	1
KJ412820	2	2	2
KJ412821	3	3	3
KJ412822	4	3	4
KJ412823	6	6	6
KJ412824	9	9	9
KJ412825	5	-	5
KJ412826	8	8	8
KJ412827	7	7	7
KJ412828	10	10	10
KJ412829	11	11	11
KJ412830	1	1	1
KJ412831	2	2	2
KJ412832	3	3	3
KJ412833	4	4	4
KJ412834	6	6	6
KJ412835	9	9	9
KJ412836	5	-	5
KJ412837	8	8	8
KJ412838	7	7	7
KJ412839	10	10	10
KJ412840	11	11	11
KJ412841	1	1	1
KJ412842	2	2	2
KJ412843	3	3	3
KJ412844	4	4	4
KJ412845	6	6	6
KJ412846	9	9	9
KJ412847	5	-	5
KJ412848	8	8	8
KJ412849	7	7	7
KJ412850	10	10	10
KJ412851	11	11	11
KJ412852	1	1	1
KJ412853	2	2	2
KJ412854	3	3	3
KJ412855	4	3	4
KJ412856	6	6	6
KJ412857	9	9	9
KJ412858	9	9	9
KJ412859	5	5	5
KJ412860	8	8	8
KJ412861	8	8	8
KJ412862	11	7	7
KJ412863	7	7	7
KJ412864	10	10	10
KJ412865	5	11	11
KJ412866	11	11	11
KJ412867	1	1	1
KJ412868	1	1	1
KJ412869	2	2	2
KJ412870	3	2	2
KJ412871	3	3	3
KJ412872	4	4	4
KJ412873	11	6	6
KJ412874	6	6	6
KJ412875	9	9	9
KJ412876	5	-	5
KJ412877	9	-	5
KJ412878	8	8	8
KJ412879	7	7	7
KJ412880	10	10	10
KJ412881	11	11	11
KJ412882	1	1	1
KJ412883	2	2	2
KJ412884	3	3	3
KJ412885	4	3	4
KJ412886	6	6	6
KJ412887	8	9	9
KJ412888	9	9	9
KJ412889	5	5	5
KJ412890	8	8	8
KJ412891	7	7	7
KJ412892	10	10	10
KJ412893	11	11	11
KJ412894	1	1	1
KJ412895	2	2	2
KJ412896	3	3	3
KJ412897	4	4	4
KJ412898	6	6	6
KJ412899	8	9	9
KJ412900	9	9	9
KJ412901	5	-	5
KJ412902	8	8	8
KJ412903	7	7	7
KJ412904	10	10	10
KJ412905	11	11	11
KJ412906	1	1	1
KJ412907	2	2	2
KJ412908	3	3	3
KJ412909	4	3	4
KJ412910	6	6	6
KJ412911	9	9	9
KJ425162	5	-	NULL
KJ425167	4	-	NULL
KJ425171	4	-	NULL
KJ425174	2	-	NULL
KJ425175	4	-	NULL
KJ425176	11	-	NULL
KJ425179	6	-	NULL
KJ425180	5	9	NULL
KJ425181	9	9	NULL
KJ425183	8	9	NULL
KJ425185	1	9	NULL
KJ425186	5	9	NULL
KJ425187	10	9	NULL
KJ425188	9	9	NULL
KJ425200	3	9	NULL
KJ425201	6	9	NULL
KJ425202	11	9	NULL
KJ425203	10	9	NULL
KJ425205	9	9	NULL
KJ425210	9	9	NULL
KJ425211	8	9	NULL
KJ425212	9	9	NULL
KJ425213	11	9	NULL
KJ425214	1	1	NULL
KJ425216	1	1	NULL
KJ425217	4	1	NULL
KJ425218	1	1	NULL
KJ425219	1	1	NULL
KJ432637	2	9	9
KJ432638	9	9	9
KJ432639	8	9	9
KJ432640	2	9	9
KJ432642	3	9	9
KJ432643	3	9	9
KJ432644	2	9	9
KJ432645	9	9	9
KJ432646	4	9	9
KJ432647	4	9	9
KJ432650	1	9	9
KJ432651	4	9	9
KJ432653	10	9	9
KJ432654	4	9	9
KJ432657	2	9	9
KJ432658	6	9	9
KJ432659	9	9	9
KJ432660	9	9	9
KJ432661	3	9	9
KJ432662	9	9	9
KJ432663	9	9	9
KJ432664	4	9	9
KJ432665	6	9	9
KJ432666	9	9	9
KJ432667	8	9	9
KJ432670	6	9	9
KJ432671	3	9	9
KJ432672	2	9	9
KJ432673	1	9	9
KJ432674	1	9	9
KJ432675	9	9	9
KJ432676	1	9	9
KJ432677	1	9	9
KJ432678	9	9	9
KJ432679	9	9	9
KJ432682	2	9	9
KJ432683	3	9	9
KJ432684	1	9	9
KJ432685	9	9	9
KJ432686	6	9	9
KJ432687	8	9	9
KJ432688	9	9	9
KJ432691	1	9	9
KJ432692	8	9	9
KJ432693	3	9	9
KJ432694	1	9	9
KJ432695	1	9	9
KJ432698	7	9	9
KJ432699	9	9	9
KJ432701	5	9	9
KJ432702	7	9	9
KJ432706	10	9	9
KJ432707	9	9	9
KJ432710	3	9	9
KJ432711	9	9	9
KJ432712	8	9	9
KJ432713	1	9	9
KJ432714	3	9	9
KJ432715	11	9	9
KJ432718	9	9	9
KJ432719	8	9	9
KJ432720	10	9	9
KJ432721	5	9	9
KJ432722	5	9	9
KJ432723	4	9	9
KJ432724	9	9	9
KJ432725	9	9	9
KJ432726	9	9	9
KJ432727	3	9	9
KJ432729	6	9	9
KJ432730	1	9	9
KJ432731	9	9	9
KJ432732	8	9	9
KJ432733	9	9	9
KJ432736	2	9	9
KJ432737	9	9	9
KJ432738	5	9	9
KJ432739	9	9	9
KJ432740	3	9	9
KJ432741	2	9	9
KJ432743	9	9	9
KJ432744	9	9	9
KJ432746	8	9	9
KJ432747	4	9	9
KJ432749	9	9	9
KJ432750	3	-	4
KJ432751	4	-	4
KJ432752	8	-	4
KJ432753	4	-	4
KJ432754	8	-	4
KJ432755	9	-	4
KJ432757	3	-	4
KJ432758	9	-	4
KJ432761	4	-	4
KJ432764	8	-	4
KJ432765	4	-	4
KJ432766	4	-	4
KJ432767	2	-	4
KJ432769	6	-	4
KJ432770	4	-	4
KJ432771	4	4	4
KJ432772	11	-	4
KJ432773	4	-	4
KJ432775	9	-	4
KJ432776	6	-	4
KJ432777	7	-	4
KJ432778	3	-	4
KJ432779	3	-	4
KJ432781	1	-	4
KJ432785	5	-	4
KJ432786	6	-	4
KJ432787	1	-	4
KJ432788	1	-	4
KJ432792	1	-	4
KJ432794	1	-	4
KJ432795	4	-	4
KJ432796	2	-	4
KJ432797	1	-	4
KJ432798	3	-	4
KJ432799	4	4	4
KJ432800	2	-	4
KJ432801	7	-	4
KJ432803	5	-	4
KJ432806	2	4	4
KJ432807	8	-	4
KJ432808	4	4	4
KJ432809	6	-	4
KJ432810	7	-	4
KJ432811	1	-	4
KJ432812	3	4	4
KJ432813	4	-	4
KJ432814	3	-	4
KJ432817	5	-	4
KJ432818	4	-	4
KJ432819	6	-	4
KJ432820	1	-	4
KJ432822	1	-	4
KJ432823	6	-	4
KJ432825	3	-	4
KJ432826	4	-	4
KJ432829	8	-	4
KJ432833	5	-	4
KJ432835	7	-	4
KJ432837	8	-	4
KJ432839	4	-	4
KJ432840	1	-	4
KJ432842	6	-	4
KJ432845	1	-	4
KJ432846	4	-	4
KJ432847	5	-	4
KJ432848	5	-	4
KJ432850	2	-	4
KJ432851	3	-	4
KJ432852	2	-	4
KJ432856	9	-	4
KJ432857	4	-	4
KJ432858	6	-	4
KJ432859	9	-	4
KJ432860	4	4	4
KJ432862	2	4	4
KJ434170	11	9	NULL
KJ434172	9	9	NULL
KJ434173	8	9	NULL
KJ450831	1	1	1
KJ450832	2	2	2
KJ450833	3	3	3
KJ450834	4	4	4
KJ450835	5	5	5
KJ450836	6	6	6
KJ450837	7	7	7
KJ450838	8	8	8
KJ450839	9	9	9
KJ450840	10	10	10
KJ450841	11	11	11
KJ450842	1	1	1
KJ450843	2	2	2
KJ450844	3	3	3
KJ450845	4	4	4
KJ450846	5	5	5
KJ450847	6	6	6
KJ450848	7	7	7
KJ450849	9	9	8
KJ450850	8	8	9
KJ450851	10	10	10
KJ450852	11	11	11
KJ454449	4	9	NULL
KJ454451	8	9	NULL
KJ454452	9	9	NULL
KJ454453	6	9	NULL
KJ454455	9	9	NULL
KJ454456	9	9	NULL
KJ454465	8	9	NULL
KJ454466	9	9	NULL
KJ454469	9	9	NULL
KJ454470	2	9	NULL
KJ454471	3	9	NULL
KJ454473	3	9	NULL
KJ454475	6	9	NULL
KJ454476	4	9	NULL
KJ454477	8	9	NULL
KJ454480	6	9	NULL
KJ454482	2	9	NULL
KJ454484	1	9	NULL
KJ454485	4	9	NULL
KJ454488	9	9	NULL
KJ454489	5	9	NULL
KJ454490	4	9	NULL
KJ454491	2	9	NULL
KJ454492	11	9	NULL
KJ454493	9	9	NULL
KJ454495	8	9	NULL
KJ454496	1	9	NULL
KJ454497	8	9	NULL
KJ454499	9	9	NULL
KJ454501	1	9	NULL
KJ454503	9	9	NULL
KJ454504	6	9	NULL
KJ454507	1	9	NULL
KJ454508	11	9	NULL
KJ454510	9	9	NULL
KJ454512	11	9	NULL
KJ454513	2	9	NULL
KJ454517	9	9	NULL
KJ454518	8	9	NULL
KJ454519	4	4	NULL
KJ454520	4	4	NULL
KJ454521	4	4	NULL
KJ454522	3	4	NULL
KJ454525	4	4	NULL
KJ454526	2	4	NULL
KJ454527	2	4	NULL
KJ454528	6	4	NULL
KJ454529	6	4	NULL
KJ454530	3	4	NULL
KJ454531	8	4	NULL
KJ454534	6	4	NULL
KJ454535	4	4	NULL
KJ454536	5	4	NULL
KJ454537	2	4	NULL
KJ454540	3	4	NULL
KJ454543	2	4	NULL
KJ454545	4	4	NULL
KJ454546	4	4	NULL
KJ454550	4	4	NULL
KJ454557	6	4	NULL
KJ454559	2	4	NULL
KJ454560	2	4	NULL
KJ454561	4	4	NULL
KJ454562	3	4	NULL
KJ454569	4	4	NULL
KJ454571	3	4	NULL
KJ454573	6	4	NULL
KJ454574	3	4	NULL
KJ454575	3	4	NULL
KJ454579	11	4	NULL
KJ454580	1	4	NULL
KJ454582	4	4	NULL
KJ454583	6	4	NULL
KJ454584	2	4	NULL
KJ454586	4	4	NULL
KJ454587	10	4	NULL
KJ454588	6	4	NULL
KJ454589	1	4	NULL
KJ454590	4	4	NULL
KJ454591	5	4	NULL
KJ454592	4	4	NULL
KJ454593	6	6	NULL
KJ454594	6	6	NULL
KJ454595	11	6	NULL
KJ454597	6	6	NULL
KJ454598	6	6	NULL
KJ454599	11	6	NULL
KJ454600	5	6	NULL
KJ454601	3	6	NULL
KJ454602	1	1	NULL
KJ454603	4	1	NULL
KJ454604	1	1	NULL
KJ454605	4	1	NULL
KJ454606	1	1	NULL
KJ454607	3	1	NULL
KJ454608	1	1	NULL
KJ454609	4	1	NULL
KJ454610	3	1	NULL
KJ454611	4	2	NULL
KJ454612	2	2	NULL
KJ454614	1	2	NULL
KJ454615	3	2	NULL
KJ454617	1	2	NULL
KJ454618	2	2	NULL
KJ454619	1	2	NULL
KJ454620	2	2	NULL
KJ454621	3	3	NULL
KJ454622	1	3	NULL
KJ454623	4	3	NULL
KJ454624	6	3	NULL
KJ454625	7	-	NULL
KJ454626	5	-	NULL
KJ454628	10	-	NULL
KJ454629	4	-	NULL
KJ454630	6	-	NULL
KJ454631	7	-	NULL
KJ454632	5	5	NULL
KJ454633	9	-	NULL
KJ454634	9	8	NULL
KJ454635	1	8	NULL
KJ454638	2	8	NULL
KJ454639	8	8	NULL
KJ454640	4	8	NULL
KJ454641	8	8	NULL
KJ454642	7	8	NULL
KJ454644	8	8	NULL
KJ454647	7	7	NULL
KJ454648	7	7	NULL
KJ454649	11	7	NULL
KJ454650	2	7	NULL
KJ454651	11	7	NULL
KJ454652	8	7	NULL
KJ454653	4	7	NULL
KJ454654	11	10	NULL
KJ454655	10	10	NULL
KJ454656	10	10	NULL
KJ454657	3	10	NULL
KJ454658	3	10	NULL
KJ454659	10	10	NULL
KJ454660	10	10	NULL
KJ454661	6	10	NULL
KJ454662	2	10	NULL
KJ454664	3	10	NULL
KJ454669	6	11	NULL
KJ454672	11	11	NULL
KJ454673	10	11	NULL
KJ466982	1	1	NULL
KJ466983	2	2	NULL
KJ466984	3	3	NULL
KJ466985	9	9	NULL
KJ466986	5	-	NULL
KJ466987	8	8	NULL
KJ466988	7	7	NULL
KJ466989	10	10	NULL
KJ466990	11	11	NULL
KJ469876	3	3	NULL
KJ469877	4	4	NULL
KJ469878	3	4	NULL
KJ469886	3	3	NULL
KJ469889	1	3	NULL
KJ469890	4	3	NULL
KJ469891	4	3	NULL
KJ469892	3	3	NULL
KJ469893	5	3	NULL
KJ472515	6	9	NULL
KJ472516	4	9	NULL
KJ472517	9	9	NULL
KJ472519	10	9	NULL
KJ472523	9	9	NULL
KJ472524	9	9	NULL
KJ477105	1	1	NULL
KJ477106	2	2	NULL
KJ477107	3	3	NULL
KJ477108	4	4	NULL
KJ477109	6	6	NULL
KJ477110	9	9	NULL
KJ477111	5	5	NULL
KJ477112	8	8	NULL
KJ477113	7	7	NULL
KJ477114	10	10	NULL
KJ477115	11	11	NULL
KJ477116	1	1	NULL
KJ477117	2	2	NULL
KJ477118	3	3	NULL
KJ477119	4	4	NULL
KJ477120	6	6	NULL
KJ477121	9	9	NULL
KJ477122	5	5	NULL
KJ477123	8	8	NULL
KJ477124	7	7	NULL
KJ477125	10	10	NULL
KJ477126	11	11	NULL
KJ477127	1	1	NULL
KJ477128	2	2	NULL
KJ477129	3	3	NULL
KJ477130	4	4	NULL
KJ477131	6	6	NULL
KJ477132	9	9	NULL
KJ477133	5	5	NULL
KJ477134	8	8	NULL
KJ477135	7	7	NULL
KJ477136	10	10	NULL
KJ477137	11	11	NULL
KJ477138	1	1	NULL
KJ477139	2	2	NULL
KJ477140	3	3	NULL
KJ477141	4	4	NULL
KJ477142	6	6	NULL
KJ477143	9	9	NULL
KJ477144	5	5	NULL
KJ477145	8	8	NULL
KJ477146	7	7	NULL
KJ477147	10	10	NULL
KJ477148	11	11	NULL
KJ477149	1	1	NULL
KJ477150	2	2	NULL
KJ477151	3	3	NULL
KJ477152	4	4	NULL
KJ477153	6	6	NULL
KJ477154	9	9	NULL
KJ477155	5	5	NULL
KJ477156	8	8	NULL
KJ477157	7	7	NULL
KJ477158	10	10	NULL
KJ477159	11	11	NULL
KJ477160	1	1	NULL
KJ477161	2	2	NULL
KJ477162	3	3	NULL
KJ477163	4	4	NULL
KJ477164	6	6	NULL
KJ477165	9	9	NULL
KJ477166	5	5	NULL
KJ477167	8	8	NULL
KJ477168	7	7	NULL
KJ477169	10	10	NULL
KJ477170	11	11	NULL
KJ477171	1	1	NULL
KJ477172	2	2	NULL
KJ477173	3	3	NULL
KJ477174	4	4	NULL
KJ477175	6	6	NULL
KJ477176	9	9	NULL
KJ477177	5	5	NULL
KJ477178	8	8	NULL
KJ477179	7	7	NULL
KJ477180	10	10	NULL
KJ477181	11	11	NULL
KJ477182	1	1	NULL
KJ477183	2	2	NULL
KJ477184	3	3	NULL
KJ477185	4	4	NULL
KJ477186	6	6	NULL
KJ477187	9	9	NULL
KJ477188	5	5	NULL
KJ477189	8	8	NULL
KJ477190	7	7	NULL
KJ477191	10	10	NULL
KJ477192	11	11	NULL
KJ477193	1	1	NULL
KJ477194	2	2	NULL
KJ477195	3	3	NULL
KJ477196	4	4	NULL
KJ477197	6	6	NULL
KJ477198	9	9	NULL
KJ477199	5	5	NULL
KJ477200	8	8	NULL
KJ477201	7	7	NULL
KJ477202	10	10	NULL
KJ477203	11	11	NULL
KJ477204	1	1	NULL
KJ477205	2	2	NULL
KJ477206	3	3	NULL
KJ477207	4	4	NULL
KJ477208	6	6	NULL
KJ477209	9	9	NULL
KJ477210	5	5	NULL
KJ477211	8	8	NULL
KJ477212	7	7	NULL
KJ477213	10	10	NULL
KJ477214	11	11	NULL
KJ477215	1	1	NULL
KJ477216	2	2	NULL
KJ477217	3	3	NULL
KJ477218	4	4	NULL
KJ477219	6	6	NULL
KJ477220	9	9	NULL
KJ477221	5	5	NULL
KJ477222	8	8	NULL
KJ477223	7	7	NULL
KJ477224	10	10	NULL
KJ477225	11	11	NULL
KJ477226	1	1	NULL
KJ477227	2	2	NULL
KJ477228	3	3	NULL
KJ477229	4	4	NULL
KJ477230	6	6	NULL
KJ477231	9	9	NULL
KJ477232	5	5	NULL
KJ477233	8	8	NULL
KJ477234	7	7	NULL
KJ477235	10	10	NULL
KJ477236	11	11	NULL
KJ477237	1	1	NULL
KJ477238	2	2	NULL
KJ477239	3	3	NULL
KJ477240	4	4	NULL
KJ477241	6	6	NULL
KJ477242	9	9	NULL
KJ477243	5	5	NULL
KJ477244	8	8	NULL
KJ477245	7	7	NULL
KJ477246	10	10	NULL
KJ477247	11	11	NULL
KJ477248	1	1	NULL
KJ477249	2	2	NULL
KJ477250	3	3	NULL
KJ477251	4	4	NULL
KJ477252	6	6	NULL
KJ477253	9	9	NULL
KJ477254	5	5	NULL
KJ477255	8	8	NULL
KJ477256	7	7	NULL
KJ477257	10	10	NULL
KJ477258	11	11	NULL
KJ477259	1	1	NULL
KJ477260	2	2	NULL
KJ477261	3	3	NULL
KJ477262	4	4	NULL
KJ477263	6	6	NULL
KJ477264	9	9	NULL
KJ477265	5	5	NULL
KJ477266	8	8	NULL
KJ477267	7	7	NULL
KJ477268	10	10	NULL
KJ477269	11	11	NULL
KJ477270	1	1	NULL
KJ477271	2	2	NULL
KJ477272	3	3	NULL
KJ477273	4	4	NULL
KJ477274	6	6	NULL
KJ477275	9	9	NULL
KJ477276	5	5	NULL
KJ477277	8	8	NULL
KJ477278	7	7	NULL
KJ477279	10	10	NULL
KJ477280	11	11	NULL
KJ477281	1	1	NULL
KJ477282	2	2	NULL
KJ477283	3	3	NULL
KJ477284	4	4	NULL
